RunOrder,Plot,RunDate,Block,Barcode,Firmness.kg,block,Date,HarvestPeriod,Entry,Alias,InstituteName,Species,Organization,Synonym,AcquisitionDate,CountryofOrigin,State,Year,Region
3551,1193,20240605,1,"1193,1,18A917P739,20240605",0.15,1,20240605,Harvest2,18A917P739,18A917P739,University of California,Fragaria x ananassa,UC DAVIS,18A917P739,20180101,Western US,California,2018,University of California
3550,1193,20240605,1,"1193,1,18A917P739,20240605",0.14,1,20240605,Harvest2,18A917P739,18A917P739,University of California,Fragaria x ananassa,UC DAVIS,18A917P739,20180101,Western US,California,2018,University of California
3549,1193,20240605,1,"1193,1,18A917P739,20240605",0.22,1,20240605,Harvest2,18A917P739,18A917P739,University of California,Fragaria x ananassa,UC DAVIS,18A917P739,20180101,Western US,California,2018,University of California
162,1195,20240515,1,"1195,1,19B033P007,20240515",0.26,1,20240515,Harvest1,19B033P007,19B033P007,University of California,Fragaria x ananassa,UC DAVIS,19B033P007,20190101,Western US,California,2019,University of California
161,1195,20240515,1,"1195,1,19B033P007,20240515",0.2,1,20240515,Harvest1,19B033P007,19B033P007,University of California,Fragaria x ananassa,UC DAVIS,19B033P007,20190101,Western US,California,2019,University of California
160,1195,20240515,1,"1195,1,19B033P007,20240515",0.13,1,20240515,Harvest1,19B033P007,19B033P007,University of California,Fragaria x ananassa,UC DAVIS,19B033P007,20190101,Western US,California,2019,University of California
3584,1195,20240605,1,"1195,1,19B033P007,20240605",0.11,1,20240605,Harvest2,19B033P007,19B033P007,University of California,Fragaria x ananassa,UC DAVIS,19B033P007,20190101,Western US,California,2019,University of California
3583,1195,20240605,1,"1195,1,19B033P007,20240605",0.19,1,20240605,Harvest2,19B033P007,19B033P007,University of California,Fragaria x ananassa,UC DAVIS,19B033P007,20190101,Western US,California,2019,University of California
3582,1195,20240605,1,"1195,1,19B033P007,20240605",0.17,1,20240605,Harvest2,19B033P007,19B033P007,University of California,Fragaria x ananassa,UC DAVIS,19B033P007,20190101,Western US,California,2019,University of California
3571,1196,20240605,1,"1196,1,19B061P027,20240605",0.09,1,20240605,Harvest2,19B061P027,19B061P027,University of California,Fragaria x ananassa,UC DAVIS,19B061P027,20190101,Western US,California,2019,University of California
614,1196,20240515,1,"1196,1,19B061P027,20240515",0.1,1,20240515,Harvest1,19B061P027,19B061P027,University of California,Fragaria x ananassa,UC DAVIS,19B061P027,20190101,Western US,California,2019,University of California
3572,1196,20240605,1,"1196,1,19B061P027,20240605",0.08,1,20240605,Harvest2,19B061P027,19B061P027,University of California,Fragaria x ananassa,UC DAVIS,19B061P027,20190101,Western US,California,2019,University of California
3570,1196,20240605,1,"1196,1,19B061P027,20240605",0.12,1,20240605,Harvest2,19B061P027,19B061P027,University of California,Fragaria x ananassa,UC DAVIS,19B061P027,20190101,Western US,California,2019,University of California
3534,1197,20240605,1,"1197,1,19B081P058,20240605",0.19,1,20240605,Harvest2,19B081P058,19B081P058,University of California,Fragaria x ananassa,UC DAVIS,19B081P058,20190101,Western US,California,2019,University of California
3535,1197,20240605,1,"1197,1,19B081P058,20240605",0.23,1,20240605,Harvest2,19B081P058,19B081P058,University of California,Fragaria x ananassa,UC DAVIS,19B081P058,20190101,Western US,California,2019,University of California
166,1197,20240515,1,"1197,1,19B081P058,20240515",0.2,1,20240515,Harvest1,19B081P058,19B081P058,University of California,Fragaria x ananassa,UC DAVIS,19B081P058,20190101,Western US,California,2019,University of California
3536,1197,20240605,1,"1197,1,19B081P058,20240605",0.15,1,20240605,Harvest2,19B081P058,19B081P058,University of California,Fragaria x ananassa,UC DAVIS,19B081P058,20190101,Western US,California,2019,University of California
3576,1198,20240605,1,"1198,1,19B092P044,20240605",0.32,1,20240605,Harvest2,19B092P044,19B092P044,University of California,Fragaria x ananassa,UC DAVIS,19B092P044,20190101,Western US,California,2019,University of California
107,1198,20240515,1,"1198,1,19B092P044,20240515",0.17,1,20240515,Harvest1,19B092P044,19B092P044,University of California,Fragaria x ananassa,UC DAVIS,19B092P044,20190101,Western US,California,2019,University of California
106,1198,20240515,1,"1198,1,19B092P044,20240515",0.35,1,20240515,Harvest1,19B092P044,19B092P044,University of California,Fragaria x ananassa,UC DAVIS,19B092P044,20190101,Western US,California,2019,University of California
3577,1198,20240605,1,"1198,1,19B092P044,20240605",0.15,1,20240605,Harvest2,19B092P044,19B092P044,University of California,Fragaria x ananassa,UC DAVIS,19B092P044,20190101,Western US,California,2019,University of California
3578,1198,20240605,1,"1198,1,19B092P044,20240605",0.15,1,20240605,Harvest2,19B092P044,19B092P044,University of California,Fragaria x ananassa,UC DAVIS,19B092P044,20190101,Western US,California,2019,University of California
108,1198,20240515,1,"1198,1,19B092P044,20240515",0.19,1,20240515,Harvest1,19B092P044,19B092P044,University of California,Fragaria x ananassa,UC DAVIS,19B092P044,20190101,Western US,California,2019,University of California
113,1199,20240515,1,"1199,1,19B092P071,20240515",0.3,1,20240515,Harvest1,19B092P071,19B092P071,University of California,Fragaria x ananassa,UC DAVIS,19B092P071,20190101,Western US,California,2019,University of California
3542,1199,20240605,1,"1199,1,19B092P071,20240605",0.2,1,20240605,Harvest2,19B092P071,19B092P071,University of California,Fragaria x ananassa,UC DAVIS,19B092P071,20190101,Western US,California,2019,University of California
3540,1199,20240605,1,"1199,1,19B092P071,20240605",0.36,1,20240605,Harvest2,19B092P071,19B092P071,University of California,Fragaria x ananassa,UC DAVIS,19B092P071,20190101,Western US,California,2019,University of California
114,1199,20240515,1,"1199,1,19B092P071,20240515",0.44,1,20240515,Harvest1,19B092P071,19B092P071,University of California,Fragaria x ananassa,UC DAVIS,19B092P071,20190101,Western US,California,2019,University of California
112,1199,20240515,1,"1199,1,19B092P071,20240515",0.18,1,20240515,Harvest1,19B092P071,19B092P071,University of California,Fragaria x ananassa,UC DAVIS,19B092P071,20190101,Western US,California,2019,University of California
3541,1199,20240605,1,"1199,1,19B092P071,20240605",0.36,1,20240605,Harvest2,19B092P071,19B092P071,University of California,Fragaria x ananassa,UC DAVIS,19B092P071,20190101,Western US,California,2019,University of California
3303,1200,20240605,1,"1200,1,19B093P018,20240605",0.25,1,20240605,Harvest2,19B093P018,19B093P018,University of California,Fragaria x ananassa,UC DAVIS,19B093P018,20190101,Western US,California,2019,University of California
3302,1200,20240605,1,"1200,1,19B093P018,20240605",0.13,1,20240605,Harvest2,19B093P018,19B093P018,University of California,Fragaria x ananassa,UC DAVIS,19B093P018,20190101,Western US,California,2019,University of California
3304,1200,20240605,1,"1200,1,19B093P018,20240605",0.2,1,20240605,Harvest2,19B093P018,19B093P018,University of California,Fragaria x ananassa,UC DAVIS,19B093P018,20190101,Western US,California,2019,University of California
251,1200,20240515,1,"1200,1,19B093P018,20240515",0.24,1,20240515,Harvest1,19B093P018,19B093P018,University of California,Fragaria x ananassa,UC DAVIS,19B093P018,20190101,Western US,California,2019,University of California
250,1200,20240515,1,"1200,1,19B093P018,20240515",0.31,1,20240515,Harvest1,19B093P018,19B093P018,University of California,Fragaria x ananassa,UC DAVIS,19B093P018,20190101,Western US,California,2019,University of California
3319,1201,20240605,1,"1201,1,19C123P011,20240605",0.2,1,20240605,Harvest2,19C123P011,19C123P011,University of California,Fragaria x ananassa,UC DAVIS,19C123P011,20190101,Western US,California,2019,University of California
252,1201,20240515,1,"1201,1,19C123P011,20240515",0.24,1,20240515,Harvest1,19C123P011,19C123P011,University of California,Fragaria x ananassa,UC DAVIS,19C123P011,20190101,Western US,California,2019,University of California
3320,1201,20240605,1,"1201,1,19C123P011,20240605",0.28,1,20240605,Harvest2,19C123P011,19C123P011,University of California,Fragaria x ananassa,UC DAVIS,19C123P011,20190101,Western US,California,2019,University of California
3318,1201,20240605,1,"1201,1,19C123P011,20240605",0.18,1,20240605,Harvest2,19C123P011,19C123P011,University of California,Fragaria x ananassa,UC DAVIS,19C123P011,20190101,Western US,California,2019,University of California
254,1201,20240515,1,"1201,1,19C123P011,20240515",0.08,1,20240515,Harvest1,19C123P011,19C123P011,University of California,Fragaria x ananassa,UC DAVIS,19C123P011,20190101,Western US,California,2019,University of California
253,1201,20240515,1,"1201,1,19C123P011,20240515",0.27,1,20240515,Harvest1,19C123P011,19C123P011,University of California,Fragaria x ananassa,UC DAVIS,19C123P011,20190101,Western US,California,2019,University of California
3308,1202,20240605,1,"1202,1,19C149P014,20240605",0.18,1,20240605,Harvest2,19C149P014,19C149P014,University of California,Fragaria x ananassa,UC DAVIS,19C149P014,20190101,Western US,California,2019,University of California
116,1202,20240515,1,"1202,1,19C149P014,20240515",0.18,1,20240515,Harvest1,19C149P014,19C149P014,University of California,Fragaria x ananassa,UC DAVIS,19C149P014,20190101,Western US,California,2019,University of California
117,1202,20240515,1,"1202,1,19C149P014,20240515",0.28,1,20240515,Harvest1,19C149P014,19C149P014,University of California,Fragaria x ananassa,UC DAVIS,19C149P014,20190101,Western US,California,2019,University of California
115,1202,20240515,1,"1202,1,19C149P014,20240515",0.3,1,20240515,Harvest1,19C149P014,19C149P014,University of California,Fragaria x ananassa,UC DAVIS,19C149P014,20190101,Western US,California,2019,University of California
3309,1202,20240605,1,"1202,1,19C149P014,20240605",0.18,1,20240605,Harvest2,19C149P014,19C149P014,University of California,Fragaria x ananassa,UC DAVIS,19C149P014,20190101,Western US,California,2019,University of California
3310,1202,20240605,1,"1202,1,19C149P014,20240605",0.15,1,20240605,Harvest2,19C149P014,19C149P014,University of California,Fragaria x ananassa,UC DAVIS,19C149P014,20190101,Western US,California,2019,University of California
385,1203,20240515,1,"1203,1,19C160P030,20240515",0.09,1,20240515,Harvest1,19C160P030,19C160P030,University of California,Fragaria x ananassa,UC DAVIS,19C160P030,20190101,Western US,California,2019,University of California
3117,1203,20240605,1,"1203,1,19C160P030,20240605",0.2,1,20240605,Harvest2,19C160P030,19C160P030,University of California,Fragaria x ananassa,UC DAVIS,19C160P030,20190101,Western US,California,2019,University of California
3118,1203,20240605,1,"1203,1,19C160P030,20240605",0.18,1,20240605,Harvest2,19C160P030,19C160P030,University of California,Fragaria x ananassa,UC DAVIS,19C160P030,20190101,Western US,California,2019,University of California
3116,1203,20240605,1,"1203,1,19C160P030,20240605",0.34,1,20240605,Harvest2,19C160P030,19C160P030,University of California,Fragaria x ananassa,UC DAVIS,19C160P030,20190101,Western US,California,2019,University of California
384,1203,20240515,1,"1203,1,19C160P030,20240515",0.3,1,20240515,Harvest1,19C160P030,19C160P030,University of California,Fragaria x ananassa,UC DAVIS,19C160P030,20190101,Western US,California,2019,University of California
380,1204,20240515,1,"1204,1,19C161P043,20240515",0.34,1,20240515,Harvest1,19C161P043,19C161P043,University of California,Fragaria x ananassa,UC DAVIS,19C161P043,20190101,Western US,California,2019,University of California
3291,1204,20240605,1,"1204,1,19C161P043,20240605",0.44,1,20240605,Harvest2,19C161P043,19C161P043,University of California,Fragaria x ananassa,UC DAVIS,19C161P043,20190101,Western US,California,2019,University of California
3292,1204,20240605,1,"1204,1,19C161P043,20240605",0.07,1,20240605,Harvest2,19C161P043,19C161P043,University of California,Fragaria x ananassa,UC DAVIS,19C161P043,20190101,Western US,California,2019,University of California
3300,1205,20240605,1,"1205,1,19C164P045,20240605",0.13,1,20240605,Harvest2,19C164P045,19C164P045,University of California,Fragaria x ananassa,UC DAVIS,19C164P045,20190101,Western US,California,2019,University of California
352,1205,20240515,1,"1205,1,19C164P045,20240515",0.22,1,20240515,Harvest1,19C164P045,19C164P045,University of California,Fragaria x ananassa,UC DAVIS,19C164P045,20190101,Western US,California,2019,University of California
351,1205,20240515,1,"1205,1,19C164P045,20240515",0.02,1,20240515,Harvest1,19C164P045,19C164P045,University of California,Fragaria x ananassa,UC DAVIS,19C164P045,20190101,Western US,California,2019,University of California
3299,1205,20240605,1,"1205,1,19C164P045,20240605",0.29,1,20240605,Harvest2,19C164P045,19C164P045,University of California,Fragaria x ananassa,UC DAVIS,19C164P045,20190101,Western US,California,2019,University of California
350,1205,20240515,1,"1205,1,19C164P045,20240515",0.48,1,20240515,Harvest1,19C164P045,19C164P045,University of California,Fragaria x ananassa,UC DAVIS,19C164P045,20190101,Western US,California,2019,University of California
3301,1205,20240605,1,"1205,1,19C164P045,20240605",0.12,1,20240605,Harvest2,19C164P045,19C164P045,University of California,Fragaria x ananassa,UC DAVIS,19C164P045,20190101,Western US,California,2019,University of California
349,1206,20240515,1,"1206,1,19C198P003,20240515",0.44,1,20240515,Harvest1,19C198P003,19C198P003,University of California,Fragaria x ananassa,UC DAVIS,19C198P003,20190101,Western US,California,2019,University of California
348,1206,20240515,1,"1206,1,19C198P003,20240515",0.32,1,20240515,Harvest1,19C198P003,19C198P003,University of California,Fragaria x ananassa,UC DAVIS,19C198P003,20190101,Western US,California,2019,University of California
347,1206,20240515,1,"1206,1,19C198P003,20240515",0.32,1,20240515,Harvest1,19C198P003,19C198P003,University of California,Fragaria x ananassa,UC DAVIS,19C198P003,20190101,Western US,California,2019,University of California
3293,1206,20240605,1,"1206,1,19C198P003,20240605",0.14,1,20240605,Harvest2,19C198P003,19C198P003,University of California,Fragaria x ananassa,UC DAVIS,19C198P003,20190101,Western US,California,2019,University of California
3295,1206,20240605,1,"1206,1,19C198P003,20240605",0.16,1,20240605,Harvest2,19C198P003,19C198P003,University of California,Fragaria x ananassa,UC DAVIS,19C198P003,20190101,Western US,California,2019,University of California
3294,1206,20240605,1,"1206,1,19C198P003,20240605",0.16,1,20240605,Harvest2,19C198P003,19C198P003,University of California,Fragaria x ananassa,UC DAVIS,19C198P003,20190101,Western US,California,2019,University of California
3296,1207,20240605,1,"1207,1,19C198P037,20240605",0.31,1,20240605,Harvest2,19C198P037,19C198P037,University of California,Fragaria x ananassa,UC DAVIS,19C198P037,20190101,Western US,California,2019,University of California
